"","x"
"19806",NA
"19807",NA
"19808",NA
"19809",NA
"19810",NA
"19811",NA
"19812",NA
"19813",NA
"19814",NA
"19815",0
"19816",NA
"19817",NA
"19818",NA
"19819",NA
"19820",NA
"19821",NA
"19822",NA
"19823",NA
"19824",NA
"19825",NA
"19826",NA
"19827",NA
"19828",NA
"19829",NA
"19830",NA
"19831",NA
"19832",NA
"19833",NA
"19834",NA
"19835",NA
"19836",NA
"19837",NA
"19838",NA
"19839",NA
"19840",NA
"19841",NA
"19842",NA
"19843",NA
"19844",22
"19845",NA
"19846",NA
"19847",NA
"19848",NA
"19849",NA
"19850",NA
"19851",NA
"19852",NA
"19853",NA
"19854",NA
"19855",NA
"19856",10
"19857",NA
"19858",NA
"19859",NA
"19860",NA
"19861",NA
"19862",NA
"19863",NA
"19864",NA
"19865",NA
"19866",NA
"19867",NA
"19868",NA
"19869",NA
"19870",NA
"19871",NA
"19872",NA
"19873",NA
"19874",NA
"19875",NA
"19876",NA
"19877",NA
"19878",NA
"19879",NA
"19880",NA
"19881",NA
"19882",NA
"19883",NA
"19884",NA
"19885",NA
"19886",NA
"19887",NA
"19888",NA
"19889",NA
"19890",NA
"19891",NA
"19892",NA
"19893",NA
"19894",NA
"19895",NA
"19896",NA
"19897",NA
"19898",NA
"19899",NA
"19900",NA
"19901",NA
"19902",NA
"19903",NA
"19904",NA
"19905",NA
"19906",NA
"19907",NA
"19908",NA
"19909",NA
"19910",NA
"19911",NA
"19912",NA
"19913",NA
"19914",NA
"19915",NA
"19916",NA
"19917",NA
"19918",NA
"19919",NA
"19920",NA
"19921",NA
"19922",NA
"19923",NA
"19924",NA
"19925",NA
"19926",NA
"19927",NA
"19928",NA
"19929",NA
"19930",NA
"19931",NA
"19932",NA
"19933",NA
"19934",NA
"19935",8
"19936",8
"19937",8
"19938",8
"19939",8
"19940",NA
"19941",NA
"19942",NA
"19943",0
"19944",NA
"19945",NA
"19946",NA
"19947",NA
"19948",NA
"19949",NA
"19950",NA
"19951",NA
"19952",0
"19953",NA
"19954",NA
"19955",-2
"19956",0
"19957",NA
"19958",NA
"19959",NA
"19960",NA
"19961",NA
"19962",NA
"19963",NA
"19964",NA
"19965",NA
"19966",NA
"19967",NA
"19968",NA
"19969",NA
"19970",8
"19971",NA
"19972",NA
"19973",NA
"19974",NA
"19975",NA
"19976",NA
"19977",10
"19978",NA
"19979",NA
"19980",NA
"19981",NA
"19982",NA
"19983",NA
"19984",NA
"19985",NA
"19986",NA
"19987",NA
"19988",NA
"19989",NA
"19990",NA
"19991",NA
"19992",NA
"19993",NA
"19994",NA
"19995",NA
"19996",NA
"19997",NA
"19998",NA
"19999",NA
"20000",NA
"20001",NA
"20002",NA
"20003",NA
"20004",NA
"20005",NA
"20006",NA
"20007",NA
"20008",NA
"20009",NA
"20010",NA
"20011",NA
"20012",NA
"20013",NA
"20014",NA
"20015",NA
"20016",NA
"20017",NA
"20018",NA
"20019",NA
"20020",NA
"20021",NA
"20022",NA
"20023",NA
"20024",NA
"20025",NA
"20026",NA
"20027",NA
"20028",NA
"20029",NA
"20030",NA
"20031",NA
"20032",NA
"20033",NA
"20034",NA
"20035",NA
"20036",NA
"20037",NA
"20038",NA
"20039",NA
"20040",NA
"20041",NA
"20042",NA
"20043",NA
"20044",NA
"20045",NA
"20046",NA
"20047",NA
"20048",NA
"20049",NA
"20050",NA
"20051",NA
"20052",NA
"20053",NA
"20054",NA
"20055",NA
"20056",NA
"20057",NA
"20058",NA
"20059",NA
"20060",NA
"20061",NA
"20062",NA
"20063",NA
"20064",NA
"20065",NA
"20066",NA
"20067",NA
"20068",NA
"20069",NA
"20070",NA
"20071",NA
"20072",NA
"20073",NA
"20074",NA
"20075",NA
"20076",8
"20077",10
"20078",8
"20079",-2
"20080",8
"20081",8
"20082",-2
"20083",-2
"20084",0
"20085",0
"20086",0
"20087",NA
"20088",NA
"20089",NA
"20090",NA
"20091",NA
"20092",NA
"20093",NA
"20094",NA
"20095",NA
"20096",NA
"20097",NA
"20098",NA
"20099",NA
"20100",NA
"20101",NA
"20102",NA
"20103",NA
"20104",NA
"20105",NA
"20106",NA
"20107",NA
"20108",NA
"20109",NA
"20110",NA
"20111",NA
"20112",NA
"20113",NA
"20114",NA
"20115",NA
"20116",NA
"20117",NA
"20118",NA
"20119",NA
"20120",NA
"20121",NA
"20122",NA
"20123",NA
"20124",NA
"20125",NA
"20126",NA
"20127",NA
"20128",NA
"20129",NA
"20130",NA
"20131",NA
"20132",NA
"20133",NA
"20134",NA
"20135",NA
"20136",NA
"20137",NA
"20138",NA
"20139",NA
"20140",NA
"20141",NA
"20142",NA
"20143",NA
"20144",NA
"20145",NA
"20146",NA
"20147",NA
"20148",NA
"20149",NA
"20150",NA
"20151",NA
"20152",NA
"20153",NA
"20154",NA
"20155",NA
"20156",NA
"20157",NA
"20158",NA
"20159",NA
"20160",NA
"20161",NA
"20162",NA
"20163",NA
"20164",NA
"20165",NA
"20166",NA
"20167",NA
"20168",NA
"20169",NA
"20170",NA
"20171",NA
"20172",NA
"20173",NA
"20174",NA
"20175",NA
"20176",NA
"20177",NA
"20178",NA
"20179",NA
"20180",NA
"20181",NA
"20182",NA
"20183",NA
"20184",NA
"20185",NA
"20186",NA
"20187",NA
"20188",NA
"20189",NA
"20190",NA
"20191",NA
"20192",NA
"20193",NA
"20194",NA
"20195",NA
"20196",NA
"20197",NA
"20198",NA
"20199",NA
"20200",NA
"20201",NA
"20202",NA
"20203",NA
"20204",NA
"20205",NA
"20206",NA
"20207",NA
"20208",NA
"20209",NA
"20210",NA
"20211",NA
"20212",NA
"20213",NA
"20214",NA
"20215",NA
"20216",NA
"20217",NA
"20218",8
"20219",8
"20220",-2
"20221",8
"20222",-2
"20223",8
"20224",8
"20225",8
"20226",0
"20227",0
"20228",NA
"20229",NA
"20230",NA
"20231",0
"20232",NA
"20233",NA
"20234",NA
"20235",NA
"20236",NA
"20237",NA
"20238",NA
"20239",NA
"20240",NA
"20241",NA
"20242",NA
"20243",NA
"20244",NA
"20245",NA
"20246",NA
"20247",NA
"20248",NA
"20249",10
"20250",NA
"20251",NA
"20252",NA
"20253",10
"20254",NA
"20255",NA
"20256",NA
"20257",NA
"20258",NA
"20259",NA
"20260",NA
"20261",NA
"20262",NA
"20263",NA
"20264",NA
"20265",NA
"20266",NA
"20267",NA
"20268",NA
"20269",NA
"20270",NA
"20271",NA
"20272",NA
"20273",NA
"20274",NA
"20275",NA
"20276",NA
"20277",NA
"20278",NA
"20279",NA
"20280",NA
"20281",NA
"20282",NA
"20283",NA
"20284",NA
"20285",NA
"20286",NA
"20287",NA
"20288",NA
"20289",NA
"20290",NA
"20291",NA
"20292",NA
"20293",NA
"20294",NA
"20295",NA
"20296",NA
"20297",NA
"20298",NA
"20299",NA
"20300",NA
"20301",NA
"20302",NA
"20303",NA
"20304",NA
"20305",NA
"20306",NA
"20307",NA
"20308",NA
"20309",NA
"20310",NA
"20311",NA
"20312",NA
"20313",NA
"20314",NA
"20315",NA
"20316",NA
"20317",NA
"20318",NA
"20319",NA
"20320",NA
"20321",NA
"20322",NA
"20323",NA
"20324",NA
"20325",NA
"20326",NA
"20327",NA
"20328",NA
"20329",NA
"20330",NA
"20331",NA
"20332",NA
"20333",NA
"20334",NA
"20335",NA
"20336",NA
"20337",NA
"20338",NA
"20339",NA
"20340",NA
"20341",NA
"20342",NA
"20343",NA
"20344",NA
"20345",NA
"20346",NA
"20347",NA
"20348",NA
"20349",NA
"20350",NA
"20351",NA
"20352",NA
"20353",NA
"20354",NA
"20355",NA
"20356",NA
"20357",NA
"20358",NA
"20359",NA
"20360",8
"20361",8
"20362",-2
"20363",8
"20364",8
"20365",-2
"20366",0
"20367",-2
"20368",0
"20369",NA
"20370",NA
"20371",NA
"20372",NA
"20373",NA
"20374",NA
"20375",NA
"20376",0
"20377",NA
"20378",NA
"20379",NA
"20380",NA
"20381",NA
"20382",0
"20383",NA
"20384",NA
"20385",10
"20386",NA
"20387",NA
"20388",NA
"20389",NA
"20390",NA
"20391",NA
"20392",NA
"20393",12
"20394",NA
"20395",NA
"20396",NA
"20397",NA
"20398",NA
"20399",NA
"20400",NA
"20401",NA
"20402",NA
"20403",NA
"20404",NA
"20405",NA
"20406",NA
"20407",NA
"20408",NA
"20409",NA
"20410",NA
"20411",NA
"20412",NA
"20413",NA
"20414",NA
"20415",NA
"20416",NA
"20417",NA
"20418",NA
"20419",NA
"20420",NA
"20421",NA
"20422",NA
"20423",NA
"20424",NA
"20425",NA
"20426",NA
"20427",NA
"20428",NA
"20429",NA
"20430",NA
"20431",NA
"20432",NA
"20433",NA
"20434",NA
"20435",NA
"20436",NA
"20437",NA
"20438",NA
"20439",NA
"20440",NA
"20441",NA
"20442",NA
"20443",NA
"20444",NA
"20445",NA
"20446",NA
"20447",NA
"20448",NA
"20449",NA
"20450",NA
"20451",NA
"20452",NA
"20453",NA
"20454",NA
"20455",NA
"20456",NA
"20457",NA
"20458",NA
"20459",NA
"20460",NA
"20461",NA
"20462",NA
"20463",NA
"20464",NA
"20465",NA
"20466",NA
"20467",NA
"20468",NA
"20469",NA
"20470",NA
"20471",NA
"20472",NA
"20473",NA
"20474",NA
"20475",NA
"20476",NA
"20477",NA
"20478",NA
"20479",NA
"20480",NA
"20481",NA
"20482",NA
"20483",NA
"20484",NA
"20485",NA
"20486",NA
"20487",NA
"20488",NA
"20489",NA
"20490",NA
"20491",NA
"20492",NA
"20493",NA
"20494",NA
"20495",NA
"20496",NA
"20497",NA
"20498",NA
"20499",NA
"20500",NA
"20501",NA
"20502",8
"20503",8
"20504",8
"20505",-2
"20506",-2
"20507",-2
"20508",-2
"20509",0
"20510",NA
"20511",NA
"20512",NA
"20513",NA
"20514",NA
"20515",NA
"20516",NA
"20517",NA
"20518",NA
"20519",NA
"20520",NA
"20521",NA
"20522",NA
"20523",NA
"20524",NA
"20525",NA
"20526",NA
"20527",NA
"20528",NA
"20529",NA
"20530",NA
"20531",NA
"20532",NA
"20533",8
"20534",NA
"20535",10
"20536",NA
"20537",NA
"20538",NA
"20539",NA
"20540",NA
"20541",NA
"20542",NA
"20543",NA
"20544",NA
"20545",NA
"20546",NA
"20547",NA
"20548",NA
"20549",NA
"20550",NA
"20551",NA
"20552",NA
"20553",NA
"20554",NA
"20555",NA
"20556",NA
"20557",NA
"20558",NA
"20559",NA
"20560",NA
"20561",8
"20562",NA
"20563",NA
"20564",NA
"20565",NA
"20566",NA
"20567",NA
"20568",NA
"20569",NA
"20570",NA
"20571",NA
"20572",NA
"20573",NA
"20574",NA
"20575",NA
"20576",NA
"20577",NA
"20578",NA
"20579",NA
"20580",NA
"20581",NA
"20582",NA
"20583",NA
"20584",NA
"20585",NA
"20586",NA
"20587",NA
"20588",NA
"20589",NA
"20590",NA
"20591",NA
"20592",NA
"20593",NA
"20594",NA
"20595",NA
"20596",NA
"20597",NA
"20598",NA
"20599",NA
"20600",NA
"20601",NA
"20602",NA
"20603",NA
"20604",NA
"20605",NA
"20606",NA
"20607",NA
"20608",NA
"20609",NA
"20610",NA
"20611",NA
"20612",NA
"20613",NA
"20614",NA
"20615",NA
"20616",NA
"20617",NA
"20618",NA
"20619",NA
"20620",NA
"20621",NA
"20622",NA
"20623",NA
"20624",NA
"20625",NA
"20626",NA
"20627",NA
"20628",NA
"20629",NA
"20630",NA
"20631",NA
"20632",NA
"20633",NA
"20634",NA
"20635",NA
"20636",NA
"20637",NA
"20638",NA
"20639",NA
"20640",NA
"20641",NA
"20642",NA
"20643",-2
"20644",8
"20645",8
"20646",0
"20647",10
"20648",8
"20649",0
"20650",0
"20651",NA
"20652",NA
"20653",0
"20654",NA
"20655",NA
"20656",NA
"20657",NA
"20658",NA
"20659",NA
"20660",NA
"20661",0
"20662",NA
"20663",NA
"20664",NA
"20665",NA
"20666",NA
"20667",NA
"20668",NA
"20669",NA
"20670",-2
"20671",NA
"20672",NA
"20673",NA
"20674",NA
"20675",NA
"20676",NA
"20677",NA
"20678",NA
"20679",NA
"20680",NA
"20681",NA
"20682",NA
"20683",NA
"20684",NA
"20685",NA
"20686",NA
"20687",NA
"20688",NA
"20689",NA
"20690",NA
"20691",NA
"20692",NA
"20693",NA
"20694",NA
"20695",NA
"20696",NA
"20697",NA
"20698",NA
"20699",NA
"20700",10
"20701",NA
"20702",NA
"20703",NA
"20704",NA
"20705",NA
"20706",NA
"20707",NA
"20708",NA
"20709",NA
"20710",NA
"20711",NA
"20712",NA
"20713",NA
"20714",NA
"20715",NA
"20716",NA
"20717",NA
"20718",NA
"20719",NA
"20720",NA
"20721",NA
"20722",NA
"20723",NA
"20724",NA
"20725",NA
"20726",NA
"20727",NA
"20728",NA
"20729",NA
"20730",NA
"20731",NA
"20732",NA
"20733",NA
"20734",NA
"20735",NA
"20736",NA
"20737",NA
"20738",NA
"20739",NA
"20740",NA
"20741",NA
"20742",NA
"20743",NA
"20744",NA
"20745",NA
"20746",NA
"20747",NA
"20748",NA
"20749",NA
"20750",NA
"20751",NA
"20752",NA
"20753",NA
"20754",NA
"20755",NA
"20756",NA
"20757",NA
"20758",NA
"20759",NA
"20760",NA
"20761",NA
"20762",NA
"20763",NA
"20764",NA
"20765",NA
"20766",NA
"20767",NA
"20768",NA
"20769",NA
"20770",NA
"20771",NA
"20772",NA
"20773",NA
"20774",NA
"20775",NA
"20776",NA
"20777",NA
"20778",NA
"20779",NA
"20780",NA
"20781",NA
"20782",NA
"20783",NA
"20784",NA
"20785",8
"20786",0
"20787",-2
"20788",-2
"20789",0
"20790",-2
"20791",NA
"20792",2
"20793",NA
"20794",NA
"20795",NA
"20796",NA
"20797",NA
"20798",NA
"20799",NA
"20800",NA
"20801",NA
"20802",NA
"20803",NA
"20804",NA
"20805",NA
"20806",NA
"20807",8
"20808",NA
"20809",NA
"20810",NA
"20811",-2
"20812",NA
"20813",NA
"20814",NA
"20815",8
"20816",NA
"20817",8
"20818",NA
"20819",NA
"20820",0
"20821",NA
"20822",NA
"20823",NA
"20824",NA
"20825",NA
"20826",NA
"20827",NA
"20828",NA
"20829",NA
"20830",0
"20831",NA
"20832",8
"20833",NA
"20834",NA
"20835",NA
"20836",NA
"20837",NA
"20838",NA
"20839",NA
"20840",NA
"20841",NA
"20842",NA
"20843",NA
"20844",NA
"20845",NA
"20846",NA
"20847",NA
"20848",NA
"20849",NA
"20850",NA
"20851",NA
"20852",NA
"20853",NA
"20854",NA
"20855",NA
"20856",NA
"20857",NA
"20858",NA
"20859",NA
"20860",NA
"20861",NA
"20862",NA
"20863",NA
"20864",NA
"20865",NA
"20866",NA
"20867",NA
"20868",NA
"20869",NA
"20870",NA
"20871",NA
"20872",NA
"20873",NA
"20874",NA
"20875",NA
"20876",NA
"20877",NA
"20878",NA
"20879",NA
"20880",NA
"20881",NA
"20882",NA
"20883",NA
"20884",NA
"20885",NA
"20886",NA
"20887",NA
"20888",NA
"20889",NA
"20890",NA
"20891",NA
"20892",NA
"20893",NA
"20894",NA
"20895",NA
"20896",NA
"20897",NA
"20898",NA
"20899",NA
"20900",NA
"20901",NA
"20902",NA
"20903",NA
"20904",NA
"20905",NA
"20906",NA
"20907",NA
"20908",NA
"20909",NA
"20910",NA
"20911",NA
"20912",NA
"20913",NA
"20914",NA
"20915",NA
"20916",NA
"20917",NA
"20918",NA
"20919",NA
"20920",NA
"20921",NA
"20922",NA
"20923",NA
"20924",NA
"20925",NA
"20926",NA
"20927",-2
"20928",0
"20929",0
"20930",8
"20931",8
"20932",NA
"20933",NA
"20934",0
"20935",NA
"20936",NA
"20937",NA
"20938",NA
"20939",NA
"20940",NA
"20941",NA
"20942",NA
"20943",NA
"20944",NA
"20945",NA
"20946",NA
"20947",NA
"20948",NA
"20949",NA
"20950",NA
"20951",NA
"20952",NA
"20953",NA
"20954",NA
"20955",NA
"20956",NA
"20957",NA
"20958",NA
"20959",NA
"20960",NA
"20961",NA
"20962",NA
"20963",NA
"20964",NA
"20965",NA
"20966",NA
"20967",NA
"20968",NA
"20969",NA
"20970",NA
"20971",NA
"20972",NA
"20973",NA
"20974",NA
"20975",NA
"20976",NA
"20977",NA
"20978",NA
"20979",NA
"20980",NA
"20981",NA
"20982",NA
"20983",NA
"20984",NA
"20985",NA
"20986",NA
"20987",NA
"20988",NA
"20989",NA
"20990",NA
"20991",NA
"20992",NA
"20993",NA
"20994",NA
"20995",NA
"20996",NA
"20997",NA
"20998",NA
"20999",NA
"21000",NA
"21001",NA
"21002",NA
"21003",NA
"21004",NA
"21005",NA
"21006",NA
"21007",NA
"21008",NA
"21009",NA
"21010",NA
"21011",NA
"21012",NA
"21013",NA
"21014",NA
"21015",NA
"21016",NA
"21017",NA
"21018",NA
"21019",NA
"21020",NA
"21021",NA
"21022",NA
"21023",NA
"21024",NA
"21025",NA
"21026",NA
"21027",NA
"21028",NA
"21029",NA
"21030",NA
"21031",NA
"21032",NA
"21033",NA
"21034",NA
"21035",NA
"21036",NA
"21037",NA
"21038",NA
"21039",NA
"21040",NA
"21041",NA
"21042",NA
"21043",NA
"21044",NA
"21045",NA
"21046",NA
"21047",NA
"21048",NA
"21049",NA
"21050",NA
"21051",NA
"21052",NA
"21053",NA
"21054",NA
"21055",NA
"21056",NA
"21057",NA
"21058",NA
"21059",NA
"21060",NA
"21061",NA
"21062",NA
"21063",NA
"21064",NA
"21065",NA
"21066",NA
"21067",NA
"21068",NA
"21069",8
"21070",0
"21071",10
"21072",0
"21073",NA
"21074",NA
"21075",NA
"21076",NA
"21077",NA
"21078",NA
"21079",NA
"21080",0
"21081",NA
"21082",NA
"21083",NA
"21084",8
"21085",NA
"21086",NA
"21087",NA
"21088",NA
"21089",NA
"21090",NA
"21091",NA
"21092",NA
"21093",NA
"21094",NA
"21095",NA
"21096",NA
"21097",NA
"21098",NA
"21099",NA
"21100",10
"21101",NA
"21102",NA
"21103",NA
"21104",NA
"21105",NA
"21106",NA
"21107",NA
"21108",NA
"21109",NA
"21110",NA
"21111",NA
"21112",NA
"21113",NA
"21114",NA
"21115",NA
"21116",NA
"21117",NA
"21118",NA
"21119",NA
"21120",NA
"21121",NA
"21122",NA
"21123",NA
"21124",10
"21125",NA
"21126",NA
"21127",NA
"21128",NA
"21129",NA
"21130",NA
"21131",NA
"21132",NA
"21133",NA
"21134",NA
"21135",NA
"21136",NA
"21137",NA
"21138",NA
"21139",NA
"21140",NA
"21141",NA
"21142",NA
"21143",NA
"21144",NA
"21145",NA
"21146",NA
"21147",NA
"21148",NA
"21149",NA
"21150",NA
"21151",NA
"21152",NA
"21153",NA
"21154",NA
"21155",NA
"21156",NA
"21157",NA
"21158",NA
"21159",NA
"21160",NA
"21161",NA
"21162",NA
"21163",NA
"21164",NA
"21165",NA
"21166",NA
"21167",NA
"21168",NA
"21169",NA
"21170",NA
"21171",NA
"21172",NA
"21173",NA
"21174",NA
"21175",NA
"21176",NA
"21177",NA
"21178",NA
"21179",NA
"21180",NA
"21181",NA
"21182",NA
"21183",NA
"21184",NA
"21185",NA
"21186",NA
"21187",NA
"21188",NA
"21189",NA
"21190",NA
"21191",NA
"21192",NA
"21193",NA
"21194",NA
"21195",NA
"21196",NA
"21197",NA
"21198",NA
"21199",NA
"21200",NA
"21201",NA
"21202",NA
"21203",NA
"21204",NA
"21205",NA
"21206",NA
"21207",NA
"21208",NA
"21209",NA
"21210",NA
"21211",NA
"21212",NA
"21213",NA
"21214",NA
"21215",NA
"21216",NA
"21217",NA
"21218",NA
"21219",NA
"21220",NA
"21221",NA
"21222",NA
"21223",NA
"21224",NA
"21225",NA
"21226",NA
"21227",NA
"21228",NA
"21229",NA
"21230",NA
"21231",NA
"21232",NA
"21233",NA
"21234",NA
"21235",NA
"21236",-2
"21237",NA
"21238",NA
"21239",NA
"21240",NA
"21241",NA
"21242",NA
"21243",10
"21244",NA
"21245",NA
"21246",NA
"21247",NA
"21248",10
"21249",NA
"21250",NA
"21251",NA
"21252",NA
"21253",NA
"21254",NA
"21255",NA
"21256",NA
"21257",NA
"21258",NA
"21259",NA
"21260",NA
"21261",NA
"21262",NA
"21263",NA
"21264",NA
"21265",NA
"21266",NA
"21267",NA
"21268",NA
"21269",NA
"21270",NA
"21271",NA
"21272",NA
"21273",NA
"21274",NA
"21275",NA
"21276",NA
"21277",NA
"21278",NA
"21279",NA
"21280",NA
"21281",NA
"21282",NA
"21283",NA
"21284",NA
"21285",NA
"21286",NA
"21287",NA
"21288",NA
"21289",NA
"21290",NA
"21291",NA
"21292",NA
"21293",NA
"21294",NA
"21295",NA
"21296",NA
"21297",NA
"21298",NA
"21299",NA
"21300",NA
"21301",NA
"21302",NA
"21303",NA
"21304",NA
"21305",NA
"21306",NA
"21307",NA
"21308",NA
"21309",NA
"21310",NA
"21311",NA
"21312",NA
"21313",NA
"21314",NA
"21315",NA
"21316",NA
"21317",NA
"21318",NA
"21319",NA
"21320",NA
"21321",NA
"21322",NA
"21323",NA
"21324",NA
"21325",NA
"21326",NA
"21327",NA
"21328",NA
"21329",NA
"21330",NA
"21331",NA
"21332",NA
"21333",NA
"21334",NA
"21335",NA
"21336",NA
"21337",NA
"21338",NA
"21339",NA
"21340",NA
"21341",NA
"21342",NA
"21343",NA
"21344",NA
"21345",NA
"21346",NA
"21347",NA
"21348",NA
"21349",NA
"21350",NA
"21351",NA
"21352",NA
"21353",NA
"21354",NA
"21355",0
"21356",NA
"21357",NA
"21358",NA
"21359",NA
"21360",8
"21361",NA
"21362",NA
"21363",NA
"21364",NA
"21365",NA
"21366",NA
"21367",NA
"21368",NA
"21369",8
"21370",NA
"21371",NA
"21372",NA
"21373",NA
"21374",NA
"21375",NA
"21376",NA
"21377",NA
"21378",NA
"21379",NA
"21380",NA
"21381",NA
"21382",NA
"21383",NA
"21384",NA
"21385",NA
"21386",NA
"21387",NA
"21388",NA
"21389",NA
"21390",NA
"21391",NA
"21392",NA
"21393",NA
"21394",NA
"21395",NA
"21396",NA
"21397",NA
"21398",NA
"21399",NA
"21400",NA
"21401",NA
"21402",NA
"21403",NA
"21404",NA
"21405",NA
"21406",NA
"21407",NA
"21408",NA
"21409",NA
"21410",NA
"21411",NA
"21412",NA
"21413",NA
"21414",NA
"21415",NA
"21416",NA
"21417",NA
"21418",NA
"21419",NA
"21420",NA
"21421",NA
"21422",NA
"21423",NA
"21424",NA
"21425",NA
"21426",NA
"21427",NA
"21428",NA
"21429",NA
"21430",NA
"21431",NA
"21432",NA
"21433",NA
"21434",NA
"21435",NA
"21436",NA
"21437",NA
"21438",NA
"21439",NA
"21440",NA
"21441",NA
"21442",NA
"21443",NA
"21444",NA
"21445",NA
"21446",NA
"21447",NA
"21448",NA
"21449",NA
"21450",NA
"21451",NA
"21452",NA
"21453",NA
"21454",NA
"21455",NA
"21456",NA
"21457",NA
"21458",NA
"21459",NA
"21460",NA
"21461",NA
"21462",NA
"21463",NA
"21464",NA
"21465",NA
"21466",NA
"21467",NA
"21468",NA
"21469",NA
"21470",NA
"21471",NA
"21472",NA
"21473",NA
"21474",NA
"21475",NA
"21476",NA
"21477",NA
"21478",NA
"21479",NA
"21480",NA
"21481",NA
"21482",NA
"21483",NA
"21484",NA
"21485",NA
"21486",NA
"21487",NA
"21488",NA
"21489",NA
"21490",NA
"21491",NA
"21492",NA
"21493",NA
"21494",NA
"21495",NA
"21496",NA
"21497",NA
"21498",NA
"21499",NA
"21500",NA
"21501",NA
"21502",NA
"21503",NA
"21504",NA
"21505",NA
"21506",NA
"21507",NA
"21508",NA
"21509",NA
"21510",NA
"21511",NA
"21512",NA
"21513",NA
"21514",NA
"21515",8
"21516",NA
"21517",NA
"21518",NA
"21519",NA
"21520",NA
"21521",NA
"21522",NA
"21523",NA
"21524",NA
"21525",NA
"21526",NA
"21527",NA
"21528",NA
"21529",NA
"21530",NA
"21531",NA
"21532",NA
"21533",NA
"21534",NA
"21535",NA
"21536",NA
"21537",NA
"21538",NA
"21539",NA
"21540",NA
"21541",NA
"21542",NA
"21543",NA
"21544",NA
"21545",NA
"21546",NA
"21547",NA
"21548",NA
"21549",NA
"21550",NA
"21551",NA
"21552",NA
"21553",NA
"21554",NA
"21555",NA
"21556",NA
"21557",NA
"21558",NA
"21559",NA
"21560",NA
"21561",NA
"21562",NA
"21563",NA
"21564",NA
"21565",NA
"21566",NA
"21567",NA
"21568",NA
"21569",NA
"21570",NA
"21571",NA
"21572",NA
"21573",NA
"21574",NA
"21575",NA
"21576",NA
"21577",NA
"21578",NA
"21579",NA
"21580",NA
"21581",NA
"21582",NA
"21583",NA
"21584",NA
"21585",NA
"21586",NA
"21587",NA
"21588",NA
"21589",NA
"21590",NA
"21591",NA
"21592",NA
"21593",NA
"21594",NA
"21595",NA
"21596",NA
"21597",NA
"21598",NA
"21599",NA
"21600",NA
"21601",NA
"21602",NA
"21603",NA
"21604",NA
"21605",NA
"21606",NA
"21607",NA
"21608",NA
"21609",NA
"21610",NA
"21611",NA
"21612",NA
"21613",NA
"21614",NA
"21615",NA
"21616",NA
"21617",NA
"21618",NA
"21619",NA
"21620",NA
"21621",NA
"21622",NA
"21623",NA
"21624",NA
"21625",NA
"21626",NA
"21627",NA
"21628",NA
"21629",NA
"21630",NA
"21631",NA
"21632",NA
"21633",NA
"21634",NA
"21635",NA
"21636",NA
"21637",NA
"21638",0
"21639",NA
"21640",NA
"21641",NA
"21642",8
"21643",NA
"21644",NA
"21645",NA
"21646",NA
"21647",NA
"21648",NA
"21649",NA
"21650",NA
"21651",NA
"21652",NA
"21653",NA
"21654",NA
"21655",NA
"21656",NA
"21657",NA
"21658",NA
"21659",NA
"21660",NA
"21661",NA
"21662",NA
"21663",NA
"21664",NA
"21665",NA
"21666",NA
"21667",NA
"21668",NA
"21669",NA
"21670",NA
"21671",NA
"21672",NA
"21673",NA
"21674",NA
"21675",NA
"21676",NA
"21677",NA
"21678",NA
"21679",NA
"21680",NA
"21681",NA
"21682",NA
"21683",NA
"21684",NA
"21685",NA
"21686",NA
"21687",NA
"21688",NA
"21689",NA
"21690",NA
"21691",NA
"21692",NA
"21693",NA
"21694",NA
"21695",NA
"21696",NA
"21697",NA
"21698",NA
"21699",NA
"21700",NA
"21701",NA
"21702",NA
"21703",NA
"21704",NA
"21705",NA
"21706",NA
"21707",NA
"21708",NA
"21709",NA
"21710",NA
"21711",NA
"21712",NA
"21713",NA
"21714",NA
"21715",NA
"21716",NA
"21717",NA
"21718",NA
"21719",NA
"21720",NA
"21721",NA
"21722",NA
"21723",NA
"21724",NA
"21725",NA
"21726",NA
"21727",NA
"21728",NA
"21729",NA
"21730",NA
"21731",NA
"21732",NA
"21733",NA
"21734",NA
"21735",NA
"21736",NA
"21737",NA
"21738",NA
"21739",NA
"21740",NA
"21741",NA
"21742",NA
"21743",NA
"21744",NA
"21745",NA
"21746",NA
"21747",NA
"21748",NA
"21749",NA
"21750",NA
"21751",NA
"21752",NA
"21753",NA
"21754",NA
"21755",NA
"21756",NA
"21757",NA
"21758",NA
"21759",NA
"21760",NA
"21761",NA
"21762",NA
"21763",NA
"21764",NA
"21765",NA
"21766",NA
"21767",NA
"21768",NA
"21769",NA
"21770",NA
"21771",NA
"21772",NA
"21773",NA
"21774",NA
"21775",NA
"21776",NA
"21777",NA
"21778",NA
"21779",NA
"21780",NA
"21781",8
"21782",NA
"21783",NA
"21784",NA
"21785",NA
"21786",NA
"21787",NA
"21788",NA
"21789",NA
"21790",NA
"21791",NA
"21792",NA
"21793",NA
"21794",NA
"21795",NA
"21796",0
"21797",8
"21798",NA
"21799",NA
"21800",NA
"21801",NA
"21802",NA
"21803",NA
"21804",NA
"21805",NA
"21806",NA
"21807",NA
"21808",NA
"21809",NA
"21810",NA
"21811",NA
"21812",NA
"21813",NA
"21814",NA
"21815",NA
"21816",NA
"21817",NA
