"","x"
"5302",14
"5303",NA
"5304",NA
"5305",NA
"5306",NA
"5307",NA
"5308",NA
"5309",NA
"5310",NA
"5311",NA
"5312",NA
"5313",NA
"5314",NA
"5315",NA
"5316",NA
"5317",NA
"5318",NA
"5319",NA
"5320",NA
"5321",NA
"5322",NA
"5323",NA
"5324",NA
"5325",NA
"5326",NA
"5327",NA
"5328",NA
"5329",NA
"5330",NA
"5331",NA
"5332",NA
"5333",NA
"5334",NA
"5335",NA
"5336",NA
"5337",NA
"5338",NA
"5339",NA
"5340",NA
"5341",NA
"5342",NA
"5343",NA
"5344",NA
"5345",NA
"5346",NA
"5347",NA
"5348",NA
"5349",NA
"5350",NA
"5351",NA
"5352",NA
"5353",NA
"5354",NA
"5355",NA
"5356",NA
"5357",NA
"5358",NA
"5359",NA
"5360",NA
"5361",NA
"5362",NA
"5363",12
"5364",12
"5365",12
"5366",12
"5367",12
"5368",12
"5369",14
"5370",14
"5371",14
"5372",12
"5373",12
"5374",12
"5375",14
"5376",14
"5377",12
"5378",12
"5379",14
"5380",14
"5381",14
"5382",14
"5383",4
"5384",14
"5385",14
"5386",14
"5387",1
"5388",1
"5389",4
"5390",4
"5391",4
"5392",4
"5393",4
"5394",4
"5395",4
"5396",5
"5397",4
"5398",4
"5399",4
"5400",4
"5401",4
"5402",4
"5403",4
"5404",14
"5405",14
"5406",14
"5407",14
"5408",14
"5409",5
"5410",1
"5411",NA
"5412",NA
"5413",NA
"5414",NA
"5415",NA
"5416",NA
"5417",NA
"5418",NA
"5419",5
"5420",1
"5421",5
"5422",5
"5423",1
"5424",NA
"5425",NA
"5426",NA
"5427",NA
"5428",NA
"5429",NA
"5430",NA
"5431",NA
"5432",NA
"5433",NA
"5434",NA
"5435",NA
"5436",NA
"5437",NA
"5438",4
"5439",4
"5440",4
"5441",14
"5442",4
"5443",5
"5444",5
"5445",NA
"5446",NA
"5447",NA
"5448",NA
"5449",NA
"5450",NA
"5451",NA
"5452",NA
"5453",NA
"5454",NA
"5455",NA
"5456",NA
"5457",NA
"5458",NA
"5459",NA
"5460",NA
"5461",NA
"5462",NA
"5463",NA
"5464",NA
"5465",NA
"5466",NA
"5467",NA
"5468",NA
"5469",NA
"5470",NA
"5471",NA
"5472",NA
"5473",NA
"5474",NA
"5475",NA
"5476",NA
"5477",NA
"5478",NA
"5479",NA
"5480",NA
"5481",NA
"5482",NA
"5483",NA
"5484",NA
"5485",NA
"5486",NA
"5487",NA
"5488",NA
"5489",NA
"5490",NA
"5491",NA
"5492",NA
"5493",NA
"5494",NA
"5495",NA
"5496",NA
"5497",NA
"5498",NA
"5499",NA
"5500",NA
"5501",NA
"5502",NA
"5503",NA
"5504",12
"5505",12
"5506",12
"5507",12
"5508",12
"5509",12
"5510",14
"5511",14
"5512",12
"5513",14
"5514",14
"5515",14
"5516",12
"5517",12
"5518",12
"5519",14
"5520",14
"5521",14
"5522",14
"5523",14
"5524",4
"5525",14
"5526",14
"5527",14
"5528",14
"5529",4
"5530",4
"5531",4
"5532",4
"5533",4
"5534",4
"5535",12
"5536",12
"5537",5
"5538",4
"5539",4
"5540",14
"5541",14
"5542",4
"5543",4
"5544",14
"5545",14
"5546",14
"5547",14
"5548",14
"5549",NA
"5550",NA
"5551",NA
"5552",NA
"5553",NA
"5554",NA
"5555",NA
"5556",1
"5557",1
"5558",4
"5559",4
"5560",4
"5561",5
"5562",1
"5563",NA
"5564",1
"5565",NA
"5566",NA
"5567",NA
"5568",NA
"5569",NA
"5570",NA
"5571",NA
"5572",NA
"5573",NA
"5574",NA
"5575",NA
"5576",1
"5577",1
"5578",4
"5579",4
"5580",4
"5581",4
"5582",14
"5583",5
"5584",1
"5585",NA
"5586",NA
"5587",NA
"5588",NA
"5589",NA
"5590",NA
"5591",NA
"5592",NA
"5593",NA
"5594",NA
"5595",NA
"5596",NA
"5597",NA
"5598",NA
"5599",NA
"5600",NA
"5601",NA
"5602",NA
"5603",NA
"5604",NA
"5605",NA
"5606",NA
"5607",NA
"5608",NA
"5609",NA
"5610",NA
"5611",NA
"5612",NA
"5613",NA
"5614",NA
"5615",NA
"5616",NA
"5617",NA
"5618",NA
"5619",NA
"5620",NA
"5621",NA
"5622",NA
"5623",NA
"5624",NA
"5625",NA
"5626",NA
"5627",NA
"5628",NA
"5629",NA
"5630",NA
"5631",NA
"5632",NA
"5633",NA
"5634",NA
"5635",NA
"5636",NA
"5637",NA
"5638",NA
"5639",NA
"5640",NA
"5641",NA
"5642",NA
"5643",NA
"5644",NA
"5645",NA
"5646",12
"5647",12
"5648",12
"5649",12
"5650",12
"5651",12
"5652",12
"5653",12
"5654",12
"5655",12
"5656",14
"5657",12
"5658",14
"5659",12
"5660",14
"5661",14
"5662",14
"5663",14
"5664",14
"5665",14
"5666",4
"5667",12
"5668",5
"5669",1
"5670",4
"5671",4
"5672",14
"5673",14
"5674",14
"5675",14
"5676",14
"5677",14
"5678",14
"5679",14
"5680",14
"5681",4
"5682",14
"5683",5
"5684",5
"5685",5
"5686",14
"5687",14
"5688",14
"5689",26
"5690",1
"5691",NA
"5692",NA
"5693",5
"5694",5
"5695",5
"5696",14
"5697",4
"5698",4
"5699",4
"5700",4
"5701",14
"5702",5
"5703",5
"5704",5
"5705",NA
"5706",NA
"5707",NA
"5708",NA
"5709",NA
"5710",NA
"5711",NA
"5712",NA
"5713",NA
"5714",NA
"5715",NA
"5716",1
"5717",4
"5718",4
"5719",4
"5720",4
"5721",4
"5722",4
"5723",4
"5724",5
"5725",NA
"5726",1
"5727",1
"5728",NA
"5729",NA
"5730",NA
"5731",NA
"5732",NA
"5733",NA
"5734",NA
"5735",NA
"5736",NA
"5737",NA
"5738",NA
"5739",NA
"5740",NA
"5741",NA
"5742",NA
"5743",NA
"5744",NA
"5745",NA
"5746",NA
"5747",NA
"5748",NA
"5749",NA
"5750",NA
"5751",NA
"5752",NA
"5753",NA
"5754",NA
"5755",NA
"5756",NA
"5757",NA
"5758",NA
"5759",NA
"5760",NA
"5761",NA
"5762",NA
"5763",NA
"5764",NA
"5765",NA
"5766",NA
"5767",NA
"5768",NA
"5769",NA
"5770",NA
"5771",NA
"5772",NA
"5773",NA
"5774",NA
"5775",NA
"5776",NA
"5777",NA
"5778",NA
"5779",NA
"5780",NA
"5781",NA
"5782",NA
"5783",NA
"5784",NA
"5785",NA
"5786",12
"5787",12
"5788",12
"5789",12
"5790",12
"5791",12
"5792",12
"5793",12
"5794",14
"5795",12
"5796",14
"5797",14
"5798",12
"5799",12
"5800",12
"5801",12
"5802",12
"5803",12
"5804",14
"5805",14
"5806",14
"5807",4
"5808",4
"5809",1
"5810",14
"5811",4
"5812",4
"5813",4
"5814",4
"5815",14
"5816",14
"5817",4
"5818",14
"5819",4
"5820",14
"5821",4
"5822",5
"5823",4
"5824",14
"5825",14
"5826",5
"5827",14
"5828",4
"5829",4
"5830",14
"5831",14
"5832",14
"5833",5
"5834",14
"5835",4
"5836",4
"5837",14
"5838",4
"5839",5
"5840",5
"5841",4
"5842",4
"5843",1
"5844",5
"5845",NA
"5846",NA
"5847",NA
"5848",NA
"5849",NA
"5850",NA
"5851",1
"5852",5
"5853",4
"5854",4
"5855",4
"5856",14
"5857",14
"5858",4
"5859",5
"5860",4
"5861",4
"5862",4
"5863",14
"5864",4
"5865",1
"5866",1
"5867",5
"5868",4
"5869",4
"5870",5
"5871",1
"5872",NA
"5873",NA
"5874",NA
"5875",NA
"5876",NA
"5877",NA
"5878",NA
"5879",NA
"5880",NA
"5881",NA
"5882",NA
"5883",NA
"5884",NA
"5885",NA
"5886",NA
"5887",NA
"5888",NA
"5889",NA
"5890",NA
"5891",NA
"5892",NA
"5893",NA
"5894",NA
"5895",NA
"5896",NA
"5897",NA
"5898",NA
"5899",NA
"5900",NA
"5901",NA
"5902",NA
"5903",NA
"5904",NA
"5905",NA
"5906",NA
"5907",NA
"5908",NA
"5909",NA
"5910",NA
"5911",NA
"5912",NA
"5913",NA
"5914",NA
"5915",NA
"5916",NA
"5917",NA
"5918",NA
"5919",NA
"5920",NA
"5921",NA
"5922",NA
"5923",NA
"5924",NA
"5925",NA
"5926",NA
"5927",12
"5928",12
"5929",12
"5930",12
"5931",12
"5932",12
"5933",12
"5934",12
"5935",14
"5936",12
"5937",12
"5938",12
"5939",14
"5940",14
"5941",14
"5942",12
"5943",14
"5944",14
"5945",12
"5946",14
"5947",14
"5948",4
"5949",14
"5950",14
"5951",14
"5952",14
"5953",14
"5954",4
"5955",4
"5956",14
"5957",14
"5958",4
"5959",4
"5960",4
"5961",4
"5962",4
"5963",14
"5964",4
"5965",4
"5966",4
"5967",4
"5968",14
"5969",4
"5970",14
"5971",14
"5972",14
"5973",5
"5974",14
"5975",4
"5976",4
"5977",14
"5978",4
"5979",4
"5980",4
"5981",4
"5982",14
"5983",NA
"5984",1
"5985",1
"5986",NA
"5987",NA
"5988",NA
"5989",NA
"5990",NA
"5991",5
"5992",5
"5993",4
"5994",4
"5995",4
"5996",4
"5997",4
"5998",4
"5999",4
"6000",4
"6001",4
"6002",4
"6003",14
"6004",14
"6005",4
"6006",1
"6007",4
"6008",4
"6009",4
"6010",4
"6011",5
"6012",5
"6013",5
"6014",1
"6015",NA
"6016",NA
"6017",NA
"6018",NA
"6019",NA
"6020",NA
"6021",NA
"6022",NA
"6023",NA
"6024",NA
"6025",NA
"6026",NA
"6027",NA
"6028",NA
"6029",NA
"6030",NA
"6031",NA
"6032",NA
"6033",NA
"6034",NA
"6035",NA
"6036",NA
"6037",NA
"6038",NA
"6039",NA
"6040",NA
"6041",NA
"6042",NA
"6043",NA
"6044",NA
"6045",NA
"6046",NA
"6047",NA
"6048",NA
"6049",NA
"6050",NA
"6051",NA
"6052",NA
"6053",NA
"6054",NA
"6055",NA
"6056",NA
"6057",NA
"6058",NA
"6059",NA
"6060",NA
"6061",NA
"6062",NA
"6063",NA
"6064",NA
"6065",NA
"6066",NA
"6067",NA
"6068",12
"6069",12
"6070",12
"6071",12
"6072",12
"6073",12
"6074",12
"6075",12
"6076",12
"6077",12
"6078",14
"6079",14
"6080",12
"6081",14
"6082",12
"6083",12
"6084",14
"6085",14
"6086",14
"6087",14
"6088",14
"6089",4
"6090",4
"6091",14
"6092",14
"6093",14
"6094",14
"6095",4
"6096",14
"6097",4
"6098",14
"6099",4
"6100",4
"6101",4
"6102",4
"6103",14
"6104",14
"6105",14
"6106",14
"6107",4
"6108",4
"6109",4
"6110",14
"6111",4
"6112",4
"6113",14
"6114",4
"6115",4
"6116",5
"6117",4
"6118",5
"6119",4
"6120",4
"6121",4
"6122",4
"6123",NA
"6124",14
"6125",4
"6126",4
"6127",NA
"6128",NA
"6129",1
"6130",4
"6131",4
"6132",4
"6133",4
"6134",4
"6135",4
"6136",4
"6137",4
"6138",4
"6139",4
"6140",5
"6141",14
"6142",4
"6143",4
"6144",4
"6145",4
"6146",4
"6147",4
"6148",4
"6149",4
"6150",4
"6151",4
"6152",14
"6153",4
"6154",4
"6155",4
"6156",NA
"6157",NA
"6158",NA
"6159",NA
"6160",NA
"6161",NA
"6162",NA
"6163",NA
"6164",NA
"6165",NA
"6166",NA
"6167",NA
"6168",NA
"6169",NA
"6170",NA
"6171",NA
"6172",NA
"6173",NA
"6174",NA
"6175",NA
"6176",NA
"6177",NA
"6178",NA
"6179",NA
"6180",NA
"6181",NA
"6182",NA
"6183",NA
"6184",NA
"6185",NA
"6186",NA
"6187",NA
"6188",NA
"6189",NA
"6190",NA
"6191",NA
"6192",NA
"6193",NA
"6194",NA
"6195",NA
"6196",NA
"6197",NA
"6198",NA
"6199",NA
"6200",NA
"6201",NA
"6202",NA
"6203",NA
"6204",NA
"6205",NA
"6206",NA
"6207",NA
"6208",NA
"6209",12
"6210",12
"6211",12
"6212",12
"6213",12
"6214",12
"6215",12
"6216",12
"6217",14
"6218",12
"6219",14
"6220",12
"6221",12
"6222",12
"6223",14
"6224",12
"6225",12
"6226",14
"6227",14
"6228",14
"6229",14
"6230",4
"6231",14
"6232",14
"6233",14
"6234",14
"6235",14
"6236",14
"6237",NA
"6238",NA
"6239",14
"6240",4
"6241",4
"6242",4
"6243",4
"6244",4
"6245",4
"6246",14
"6247",14
"6248",14
"6249",5
"6250",4
"6251",4
"6252",4
"6253",4
"6254",4
"6255",4
"6256",5
"6257",4
"6258",4
"6259",4
"6260",4
"6261",4
"6262",14
"6263",14
"6264",14
"6265",4
"6266",4
"6267",4
"6268",4
"6269",4
"6270",4
"6271",4
"6272",4
"6273",4
"6274",4
"6275",4
"6276",4
"6277",4
"6278",4
"6279",5
"6280",4
"6281",4
"6282",4
"6283",4
"6284",4
"6285",4
"6286",5
"6287",14
"6288",4
"6289",4
"6290",5
"6291",5
"6292",5
"6293",4
"6294",4
"6295",4
"6296",4
"6297",5
"6298",NA
"6299",NA
"6300",NA
"6301",NA
"6302",NA
"6303",NA
"6304",NA
"6305",NA
"6306",NA
"6307",NA
"6308",NA
"6309",NA
"6310",NA
"6311",NA
"6312",NA
"6313",NA
"6314",NA
"6315",NA
"6316",NA
"6317",NA
"6318",5
"6319",5
"6320",5
"6321",5
"6322",NA
"6323",NA
"6324",NA
"6325",NA
"6326",NA
"6327",NA
"6328",NA
"6329",NA
"6330",NA
"6331",NA
"6332",NA
"6333",NA
"6334",NA
"6335",NA
"6336",NA
"6337",NA
"6338",NA
"6339",NA
"6340",NA
"6341",NA
"6342",NA
"6343",NA
"6344",NA
"6345",NA
"6346",NA
"6347",NA
"6348",NA
"6349",NA
"6350",12
"6351",12
"6352",12
"6353",12
"6354",12
"6355",12
"6356",12
"6357",12
"6358",12
"6359",12
"6360",12
"6361",12
"6362",12
"6363",14
"6364",14
"6365",14
"6366",14
"6367",14
"6368",14
"6369",14
"6370",4
"6371",14
"6372",14
"6373",14
"6374",14
"6375",14
"6376",14
"6377",14
"6378",NA
"6379",NA
"6380",14
"6381",4
"6382",4
"6383",4
"6384",4
"6385",4
"6386",4
"6387",14
"6388",4
"6389",4
"6390",4
"6391",4
"6392",4
"6393",4
"6394",4
"6395",4
"6396",4
"6397",5
"6398",14
"6399",14
"6400",5
"6401",4
"6402",4
"6403",14
"6404",14
"6405",14
"6406",14
"6407",4
"6408",4
"6409",4
"6410",4
"6411",14
"6412",14
"6413",14
"6414",4
"6415",4
"6416",4
"6417",4
"6418",4
"6419",14
"6420",14
"6421",14
"6422",14
"6423",5
"6424",5
"6425",5
"6426",5
"6427",5
"6428",4
"6429",4
"6430",5
"6431",5
"6432",5
"6433",5
"6434",4
"6435",5
"6436",5
"6437",4
"6438",5
"6439",NA
"6440",NA
"6441",NA
"6442",NA
"6443",NA
"6444",NA
"6445",NA
"6446",NA
"6447",NA
"6448",NA
"6449",NA
"6450",NA
"6451",5
"6452",14
"6453",5
"6454",1
"6455",5
"6456",5
"6457",5
"6458",5
"6459",4
"6460",5
"6461",5
"6462",NA
"6463",NA
"6464",NA
"6465",NA
"6466",NA
"6467",NA
"6468",NA
"6469",NA
"6470",NA
"6471",NA
"6472",NA
"6473",NA
"6474",NA
"6475",NA
"6476",NA
"6477",NA
"6478",NA
"6479",NA
"6480",NA
"6481",NA
"6482",NA
"6483",NA
"6484",NA
"6485",NA
"6486",NA
"6487",NA
"6488",NA
"6489",NA
"6490",NA
"6491",12
"6492",12
"6493",12
"6494",12
"6495",12
"6496",12
"6497",12
"6498",12
"6499",12
"6500",12
"6501",12
"6502",12
"6503",14
"6504",12
"6505",12
"6506",14
"6507",14
"6508",12
"6509",14
"6510",14
"6511",12
"6512",14
"6513",12
"6514",14
"6515",14
"6516",14
"6517",14
"6518",14
"6519",4
"6520",NA
"6521",1
"6522",14
"6523",4
"6524",14
"6525",14
"6526",14
"6527",4
"6528",14
"6529",4
"6530",4
"6531",4
"6532",4
"6533",4
"6534",4
"6535",4
"6536",4
"6537",14
"6538",4
"6539",4
"6540",5
"6541",4
"6542",4
"6543",4
"6544",4
"6545",4
"6546",4
"6547",14
"6548",14
"6549",4
"6550",4
"6551",4
"6552",4
"6553",14
"6554",4
"6555",4
"6556",4
"6557",4
"6558",4
"6559",4
"6560",4
"6561",5
"6562",14
"6563",4
"6564",14
"6565",5
"6566",5
"6567",4
"6568",4
"6569",4
"6570",5
"6571",5
"6572",5
"6573",5
"6574",5
"6575",5
"6576",5
"6577",5
"6578",4
"6579",4
"6580",26
"6581",NA
"6582",NA
"6583",NA
"6584",NA
"6585",NA
"6586",NA
"6587",5
"6588",NA
"6589",1
"6590",NA
"6591",5
"6592",4
"6593",5
"6594",5
"6595",5
"6596",5
"6597",5
"6598",5
"6599",5
"6600",5
"6601",5
"6602",5
"6603",NA
"6604",NA
"6605",NA
"6606",NA
"6607",NA
"6608",NA
"6609",NA
"6610",NA
"6611",NA
"6612",NA
"6613",NA
"6614",NA
"6615",NA
"6616",NA
"6617",NA
"6618",NA
"6619",NA
"6620",NA
"6621",NA
"6622",NA
"6623",NA
"6624",NA
"6625",NA
"6626",NA
"6627",NA
"6628",NA
"6629",NA
"6630",NA
"6631",12
"6632",12
"6633",12
"6634",12
"6635",12
"6636",12
"6637",12
"6638",12
"6639",12
"6640",12
"6641",14
"6642",12
"6643",14
"6644",12
"6645",12
"6646",14
"6647",12
"6648",14
"6649",12
"6650",14
"6651",14
"6652",12
"6653",14
"6654",14
"6655",14
"6656",12
"6657",14
"6658",14
"6659",4
"6660",14
"6661",14
"6662",14
"6663",14
"6664",4
"6665",4
"6666",14
"6667",14
"6668",4
"6669",14
"6670",4
"6671",4
"6672",4
"6673",4
"6674",4
"6675",4
"6676",4
"6677",4
"6678",4
"6679",14
"6680",5
"6681",4
"6682",4
"6683",4
"6684",5
"6685",4
"6686",4
"6687",4
"6688",4
"6689",4
"6690",4
"6691",4
"6692",4
"6693",4
"6694",4
"6695",4
"6696",4
"6697",4
"6698",4
"6699",4
"6700",4
"6701",4
"6702",4
"6703",5
"6704",4
"6705",4
"6706",4
"6707",4
"6708",5
"6709",4
"6710",4
"6711",5
"6712",5
"6713",4
"6714",5
"6715",14
"6716",5
"6717",5
"6718",5
"6719",NA
"6720",4
"6721",14
"6722",5
"6723",5
"6724",5
"6725",4
"6726",NA
"6727",1
"6728",4
"6729",5
"6730",4
"6731",4
"6732",4
"6733",5
"6734",5
"6735",4
"6736",4
"6737",5
"6738",5
"6739",4
"6740",4
"6741",5
"6742",4
"6743",5
"6744",NA
"6745",NA
"6746",NA
"6747",NA
"6748",NA
"6749",NA
"6750",NA
"6751",5
"6752",4
"6753",NA
"6754",NA
"6755",NA
"6756",NA
"6757",NA
"6758",NA
"6759",NA
"6760",NA
"6761",NA
"6762",NA
"6763",NA
"6764",NA
"6765",NA
"6766",NA
"6767",NA
"6768",NA
"6769",NA
"6770",NA
"6771",12
"6772",12
"6773",12
"6774",12
"6775",12
"6776",12
"6777",12
"6778",12
"6779",12
"6780",12
"6781",12
"6782",14
"6783",14
"6784",12
"6785",12
"6786",12
"6787",12
"6788",14
"6789",14
"6790",12
"6791",14
"6792",14
"6793",12
"6794",14
"6795",14
"6796",14
"6797",12
"6798",14
"6799",14
"6800",4
"6801",14
"6802",14
"6803",4
"6804",14
"6805",14
"6806",14
"6807",14
"6808",14
"6809",4
"6810",4
"6811",4
"6812",4
"6813",4
"6814",4
"6815",4
"6816",4
"6817",5
"6818",5
"6819",5
"6820",5
"6821",4
"6822",4
"6823",4
"6824",4
"6825",4
"6826",4
"6827",4
"6828",4
"6829",4
"6830",4
"6831",4
"6832",4
"6833",4
"6834",4
"6835",5
"6836",4
"6837",4
"6838",4
"6839",5
"6840",5
"6841",4
"6842",4
"6843",5
"6844",4
"6845",4
"6846",4
"6847",5
"6848",5
"6849",5
"6850",4
"6851",4
"6852",4
"6853",4
"6854",4
"6855",5
"6856",5
"6857",5
"6858",5
"6859",5
"6860",5
"6861",14
"6862",4
"6863",5
"6864",4
"6865",5
"6866",4
"6867",5
"6868",4
"6869",5
"6870",4
"6871",4
"6872",5
"6873",5
"6874",14
"6875",14
"6876",14
"6877",4
"6878",4
"6879",5
"6880",5
"6881",5
"6882",5
"6883",4
"6884",4
"6885",5
"6886",1
"6887",1
"6888",5
"6889",NA
"6890",5
"6891",14
"6892",4
"6893",5
"6894",NA
"6895",NA
"6896",NA
"6897",NA
"6898",NA
"6899",NA
"6900",NA
"6901",NA
"6902",NA
"6903",NA
"6904",NA
"6905",NA
"6906",NA
"6907",NA
"6908",NA
"6909",NA
"6910",NA
"6911",12
"6912",12
"6913",12
"6914",12
"6915",12
"6916",12
"6917",12
"6918",12
"6919",12
"6920",12
"6921",12
"6922",12
"6923",12
"6924",12
"6925",12
"6926",12
"6927",12
"6928",12
"6929",12
"6930",14
"6931",12
"6932",14
"6933",14
"6934",12
"6935",14
"6936",14
"6937",12
"6938",12
"6939",14
"6940",14
"6941",4
"6942",14
"6943",4
"6944",4
"6945",14
"6946",4
"6947",14
"6948",14
"6949",14
"6950",4
"6951",14
"6952",14
"6953",4
"6954",4
"6955",4
"6956",4
"6957",4
"6958",4
"6959",4
"6960",14
"6961",4
"6962",4
"6963",4
"6964",4
"6965",4
"6966",4
"6967",5
"6968",5
"6969",5
"6970",4
"6971",4
"6972",4
"6973",4
"6974",4
"6975",4
"6976",5
"6977",5
"6978",5
"6979",5
"6980",5
"6981",5
"6982",5
"6983",5
"6984",4
"6985",4
"6986",4
"6987",4
"6988",5
"6989",5
"6990",5
"6991",5
"6992",4
"6993",4
"6994",4
"6995",5
"6996",4
"6997",5
"6998",4
"6999",5
"7000",4
"7001",5
"7002",5
"7003",5
"7004",4
"7005",4
"7006",14
"7007",14
"7008",4
"7009",4
"7010",4
"7011",5
"7012",4
"7013",5
"7014",5
"7015",5
"7016",5
"7017",5
"7018",5
"7019",5
"7020",5
"7021",5
"7022",5
"7023",5
"7024",5
"7025",5
"7026",4
"7027",4
"7028",5
"7029",5
"7030",5
"7031",12
"7032",12
"7033",5
"7034",NA
"7035",NA
"7036",NA
"7037",NA
"7038",NA
"7039",NA
"7040",NA
"7041",NA
"7042",NA
"7043",NA
"7044",NA
"7045",NA
"7046",NA
"7047",NA
"7048",NA
"7049",NA
"7050",NA
"7051",NA
"7052",NA
"7053",12
"7054",12
"7055",12
"7056",12
"7057",12
"7058",12
"7059",12
"7060",12
"7061",12
"7062",12
"7063",12
"7064",12
"7065",12
"7066",12
"7067",12
"7068",12
"7069",12
"7070",12
"7071",12
"7072",14
"7073",14
"7074",12
"7075",12
"7076",12
"7077",12
"7078",12
"7079",12
"7080",12
"7081",12
"7082",14
"7083",14
"7084",4
"7085",14
"7086",14
"7087",14
"7088",14
"7089",14
"7090",14
"7091",4
"7092",4
"7093",4
"7094",4
"7095",4
"7096",4
"7097",4
"7098",4
"7099",4
"7100",4
"7101",4
"7102",4
"7103",4
"7104",4
"7105",4
"7106",4
"7107",4
"7108",4
"7109",5
"7110",5
"7111",5
"7112",4
"7113",4
"7114",4
"7115",4
"7116",4
"7117",4
"7118",14
"7119",5
"7120",5
"7121",5
"7122",5
"7123",5
"7124",4
"7125",5
"7126",5
"7127",5
"7128",4
"7129",4
"7130",4
"7131",5
"7132",5
"7133",4
"7134",5
"7135",5
"7136",4
"7137",4
"7138",5
"7139",5
"7140",4
"7141",5
"7142",5
"7143",5
"7144",5
"7145",5
"7146",4
"7147",4
"7148",4
"7149",4
"7150",5
"7151",5
"7152",5
"7153",5
"7154",5
"7155",14
"7156",5
"7157",5
"7158",5
"7159",5
"7160",4
"7161",5
"7162",12
"7163",5
"7164",5
"7165",5
"7166",4
"7167",5
"7168",5
"7169",5
"7170",5
"7171",14
"7172",14
"7173",12
"7174",5
"7175",5
"7176",NA
"7177",NA
"7178",NA
"7179",NA
"7180",NA
"7181",NA
"7182",NA
"7183",NA
"7184",NA
"7185",NA
"7186",NA
"7187",NA
"7188",NA
"7189",NA
"7190",NA
"7191",NA
"7192",NA
"7193",NA
"7194",12
"7195",12
"7196",12
"7197",12
"7198",12
"7199",12
"7200",12
"7201",12
"7202",12
"7203",12
"7204",12
"7205",12
"7206",14
"7207",12
"7208",12
"7209",12
"7210",12
"7211",12
"7212",12
"7213",12
"7214",12
"7215",12
"7216",12
"7217",12
"7218",12
"7219",14
"7220",12
"7221",12
"7222",14
"7223",14
"7224",14
"7225",14
"7226",14
"7227",14
"7228",14
"7229",14
"7230",14
"7231",14
"7232",14
"7233",4
"7234",12
"7235",4
"7236",4
"7237",4
"7238",4
"7239",4
"7240",4
"7241",4
"7242",4
"7243",4
"7244",4
"7245",14
"7246",14
"7247",4
"7248",4
"7249",4
"7250",4
"7251",4
"7252",5
"7253",4
"7254",4
"7255",4
"7256",4
"7257",4
"7258",5
"7259",4
"7260",14
"7261",5
"7262",5
"7263",5
"7264",5
"7265",4
"7266",5
"7267",5
"7268",4
"7269",4
"7270",4
"7271",4
"7272",14
"7273",4
"7274",4
"7275",4
"7276",4
"7277",5
"7278",5
"7279",5
"7280",4
"7281",5
"7282",5
"7283",5
"7284",5
"7285",5
"7286",5
"7287",4
"7288",4
"7289",4
"7290",5
"7291",5
"7292",5
"7293",5
"7294",5
"7295",5
"7296",14
"7297",14
"7298",5
"7299",14
"7300",NA
"7301",5
"7302",4
"7303",4
"7304",5
"7305",5
"7306",5
"7307",5
"7308",5
"7309",5
"7310",5
"7311",14
"7312",5
"7313",14
"7314",5
"7315",5
"7316",4
"7317",NA
"7318",NA
"7319",NA
"7320",NA
"7321",NA
"7322",NA
"7323",NA
"7324",NA
"7325",NA
"7326",NA
"7327",NA
"7328",NA
"7329",NA
"7330",NA
"7331",NA
"7332",NA
"7333",NA
"7334",NA
"7335",12
"7336",12
"7337",12
"7338",12
"7339",12
"7340",12
"7341",12
"7342",12
"7343",12
"7344",12
"7345",12
"7346",12
"7347",12
"7348",12
"7349",12
"7350",12
"7351",12
"7352",12
"7353",12
"7354",12
"7355",12
"7356",12
"7357",14
"7358",14
"7359",14
"7360",12
"7361",12
"7362",12
"7363",12
"7364",12
"7365",12
"7366",14
"7367",12
"7368",12
"7369",14
"7370",14
"7371",12
"7372",12
"7373",14
"7374",4
"7375",14
"7376",14
"7377",14
"7378",14
"7379",4
"7380",4
"7381",4
"7382",14
"7383",4
"7384",14
"7385",4
"7386",4
"7387",4
"7388",4
"7389",1
"7390",4
"7391",4
"7392",5
"7393",4
"7394",4
"7395",14
"7396",4
"7397",5
"7398",4
"7399",5
"7400",5
"7401",5
"7402",5
"7403",5
"7404",5
"7405",5
"7406",4
"7407",5
"7408",5
"7409",14
"7410",5
"7411",4
"7412",4
"7413",4
"7414",4
"7415",4
"7416",14
"7417",5
"7418",5
"7419",4
"7420",4
"7421",5
"7422",5
"7423",4
"7424",4
"7425",5
"7426",5
"7427",5
"7428",5
"7429",5
"7430",14
"7431",5
"7432",5
"7433",4
"7434",5
"7435",5
"7436",5
"7437",5
"7438",14
"7439",5
"7440",4
"7441",5
"7442",5
"7443",12
"7444",5
"7445",5
"7446",5
"7447",5
"7448",5
"7449",4
"7450",5
"7451",5
"7452",14
"7453",12
"7454",5
"7455",14
"7456",NA
"7457",NA
"7458",NA
"7459",NA
"7460",NA
"7461",NA
"7462",NA
"7463",NA
"7464",NA
"7465",NA
"7466",NA
"7467",NA
"7468",NA
"7469",NA
"7470",NA
"7471",NA
"7472",NA
"7473",NA
"7474",NA
"7475",NA
"7476",NA
"7477",12
"7478",12
"7479",12
"7480",12
"7481",12
"7482",12
"7483",12
"7484",12
"7485",12
"7486",12
"7487",12
"7488",12
"7489",12
"7490",12
"7491",12
"7492",12
"7493",12
"7494",12
"7495",12
"7496",12
"7497",12
"7498",14
"7499",14
"7500",12
"7501",12
"7502",12
"7503",12
"7504",12
"7505",14
"7506",12
"7507",12
"7508",14
"7509",14
"7510",14
"7511",14
"7512",14
"7513",14
