"","Lat","Lon","rf.temp.jan","rf.temp.feb","rf.temp.mar","rf.temp.apr","rf.temp.may","rf.temp.jun","rf.temp.jul","rf.temp.aug","rf.temp.sep","rf.temp.oct","rf.temp.nov","rf.temp.dec"
"1327",49.33110104,-85.517512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328",49.33110104,-85.42590554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329",49.33110104,-85.33429909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330",49.33110104,-85.24269263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331",49.33110104,-85.15108617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332",49.33110104,-85.05947971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333",49.33110104,-84.96787325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334",49.33110104,-84.87626679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335",49.33110104,-84.78466033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336",49.33110104,-84.69305387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337",49.33110104,-84.60144742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338",49.33110104,-84.50984096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339",49.33110104,-84.4182345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340",49.33110104,-84.32662804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1341",49.33110104,-84.23502158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1342",49.33110104,-84.14341512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343",49.33110104,-84.05180866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1344",49.33110104,-83.9602022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1345",49.33110104,-83.86859575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1346",49.33110104,-83.77698929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1347",49.33110104,-83.68538283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1348",49.33110104,-83.59377637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1349",49.33110104,-83.50216991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1350",49.33110104,-83.41056345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1351",49.33110104,-83.31895699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1352",49.33110104,-83.22735053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1353",49.33110104,-83.13574408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1354",49.33110104,-83.04413762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355",49.33110104,-82.95253116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356",49.33110104,-82.8609247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357",49.33110104,-82.76931824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358",49.33110104,-82.67771178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359",49.33110104,-82.58610532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360",49.33110104,-82.49449886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361",49.33110104,-82.40289241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362",49.23949458,-97.88438394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363",49.23949458,-97.79277748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364",49.23949458,-97.70117102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365",49.23949458,-97.60956456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366",49.23949458,-97.5179581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367",49.23949458,-97.42635164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368",49.23949458,-97.33474518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369",49.23949458,-97.24313872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370",49.23949458,-97.15153227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371",49.23949458,-97.05992581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372",49.23949458,-96.96831935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373",49.23949458,-96.87671289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374",49.23949458,-96.78510643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375",49.23949458,-96.69349997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376",49.23949458,-96.60189351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377",49.23949458,-96.51028705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378",49.23949458,-96.4186806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379",49.23949458,-96.32707414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380",49.23949458,-96.23546768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381",49.23949458,-96.14386122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382",49.23949458,-96.05225476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383",49.23949458,-95.9606483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384",49.23949458,-95.86904184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385",49.23949458,-95.77743538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",49.23949458,-95.68582893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",49.23949458,-95.59422247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388",49.23949458,-95.50261601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",49.23949458,-95.41100955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",49.23949458,-95.31940309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391",49.23949458,-95.22779663,2.78519741798818,4.78135715829288,1.10819057216406,-5.07663487929033,-5.23833630563783,-4.16686958390461,-4.17753521214694,-3.16476240571515,-1.42663468572045,-0.472964229874421,0.753696649567945,3.73732486004711
"1392",49.23949458,-95.13619017,0,0,0,0,0,0,0,0,0,0,0,0
"1393",49.23949458,-95.04458371,2.68210405465813,4.60370547379243,1.5499993468842,-4.70213588524552,-4.95915124183554,-3.44446300742235,-3.25784399044961,-2.67425322500855,-0.720601027788657,0.0531293759594547,0.966240580200555,3.79552303219749
"1394",49.23949458,-94.95297726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395",49.23949458,-94.8613708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",49.23949458,-94.76976434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1397",49.23949458,-94.67815788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398",49.23949458,-94.58655142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1399",49.23949458,-94.49494496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400",49.23949458,-94.4033385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1401",49.23949458,-94.31173204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402",49.23949458,-94.22012559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1403",49.23949458,-94.12851913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1404",49.23949458,-94.03691267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1405",49.23949458,-93.94530621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1406",49.23949458,-93.85369975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",49.23949458,-93.76209329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1408",49.23949458,-93.67048683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1409",49.23949458,-93.57888037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",49.23949458,-93.48727392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1411",49.23949458,-93.39566746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1412",49.23949458,-93.304061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1413",49.23949458,-93.21245454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1414",49.23949458,-93.12084808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1415",49.23949458,-93.02924162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1416",49.23949458,-92.93763516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1417",49.23949458,-92.8460287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1418",49.23949458,-92.75442225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1419",49.23949458,-92.66281579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",49.23949458,-92.57120933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",49.23949458,-92.47960287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1422",49.23949458,-92.38799641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1423",49.23949458,-92.29638995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424",49.23949458,-92.20478349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1425",49.23949458,-92.11317703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",49.23949458,-92.02157058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1427",49.23949458,-91.92996412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1428",49.23949458,-91.83835766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1429",49.23949458,-91.7467512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1430",49.23949458,-91.65514474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",49.23949458,-91.56353828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1432",49.23949458,-91.47193182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1433",49.23949458,-91.38032536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1434",49.23949458,-91.2887189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1435",49.23949458,-91.19711245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1436",49.23949458,-91.10550599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1437",49.23949458,-91.01389953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438",49.23949458,-90.92229307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1439",49.23949458,-90.83068661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1440",49.23949458,-90.73908015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1441",49.23949458,-90.64747369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",49.23949458,-90.55586723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443",49.23949458,-90.46426078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444",49.23949458,-90.37265432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445",49.23949458,-90.28104786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1446",49.23949458,-90.1894414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1447",49.23949458,-90.09783494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1448",49.23949458,-90.00622848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449",49.23949458,-89.91462202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1450",49.23949458,-89.82301556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451",49.23949458,-89.73140911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1452",49.23949458,-89.63980265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1453",49.23949458,-89.54819619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1454",49.23949458,-89.45658973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1455",49.23949458,-89.36498327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1456",49.23949458,-89.27337681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1457",49.23949458,-89.18177035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1458",49.23949458,-89.09016389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1459",49.23949458,-88.99855744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",49.23949458,-88.90695098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1461",49.23949458,-88.81534452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1462",49.23949458,-88.72373806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1463",49.23949458,-88.6321316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1464",49.23949458,-88.54052514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1465",49.23949458,-88.44891868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466",49.23949458,-88.35731222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1467",49.23949458,-88.26570577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",49.23949458,-88.17409931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1469",49.23949458,-88.08249285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1470",49.23949458,-87.99088639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1471",49.23949458,-87.89927993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1472",49.23949458,-87.80767347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",49.23949458,-87.71606701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1474",49.23949458,-87.62446055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1475",49.23949458,-87.5328541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476",49.23949458,-87.44124764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1477",49.23949458,-87.34964118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1478",49.23949458,-87.25803472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1479",49.23949458,-87.16642826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1480",49.23949458,-87.0748218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481",49.23949458,-86.98321534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482",49.23949458,-86.89160888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483",49.23949458,-86.80000243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484",49.23949458,-86.70839597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1485",49.23949458,-86.61678951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1486",49.23949458,-86.52518305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1487",49.23949458,-86.43357659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1488",49.23949458,-86.34197013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489",49.23949458,-86.25036367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",49.23949458,-86.15875721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",49.23949458,-86.06715076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1492",49.23949458,-85.9755443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1493",49.23949458,-85.88393784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1494",49.23949458,-85.79233138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1495",49.23949458,-85.70072492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",49.23949458,-85.60911846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1497",49.23949458,-85.517512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1498",49.23949458,-85.42590554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1499",49.23949458,-85.33429909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1500",49.23949458,-85.24269263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1501",49.23949458,-85.15108617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1502",49.23949458,-85.05947971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",49.23949458,-84.96787325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1504",49.23949458,-84.87626679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1505",49.23949458,-84.78466033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506",49.23949458,-84.69305387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1507",49.23949458,-84.60144742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1508",49.23949458,-84.50984096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1509",49.23949458,-84.4182345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1510",49.23949458,-84.32662804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1511",49.23949458,-84.23502158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",49.23949458,-84.14341512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513",49.23949458,-84.05180866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",49.23949458,-83.9602022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",49.23949458,-83.86859575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516",49.23949458,-83.77698929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517",49.23949458,-83.68538283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",49.23949458,-83.59377637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1519",49.23949458,-83.50216991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520",49.23949458,-83.41056345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521",49.23949458,-83.31895699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522",49.23949458,-83.22735053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523",49.23949458,-83.13574408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1524",49.23949458,-83.04413762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1525",49.23949458,-82.95253116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1526",49.23949458,-82.8609247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",49.23949458,-82.76931824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1528",49.23949458,-82.67771178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1529",49.23949458,-82.58610532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1530",49.23949458,-82.49449886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1531",49.23949458,-82.40289241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1532",49.14788812,-97.88438394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",49.14788812,-97.79277748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1534",49.14788812,-97.70117102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1535",49.14788812,-97.60956456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536",49.14788812,-97.5179581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",49.14788812,-97.42635164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1538",49.14788812,-97.33474518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",49.14788812,-97.24313872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1540",49.14788812,-97.15153227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1541",49.14788812,-97.05992581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1542",49.14788812,-96.96831935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1543",49.14788812,-96.87671289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1544",49.14788812,-96.78510643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1545",49.14788812,-96.69349997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1546",49.14788812,-96.60189351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1547",49.14788812,-96.51028705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1548",49.14788812,-96.4186806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1549",49.14788812,-96.32707414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1550",49.14788812,-96.23546768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1551",49.14788812,-96.14386122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1552",49.14788812,-96.05225476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1553",49.14788812,-95.9606483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1554",49.14788812,-95.86904184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1555",49.14788812,-95.77743538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",49.14788812,-95.68582893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1557",49.14788812,-95.59422247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",49.14788812,-95.50261601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1559",49.14788812,-95.41100955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1560",49.14788812,-95.31940309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1561",49.14788812,-95.22779663,4.21827222693579,7.74785802573132,4.97590826743817,-4.14569818597481,-6.34817592671992,-4.94154322729515,-7.04464587743022,-6.22806032485406,-2.83815667779745,-1.26891228413997,1.65370300106102,3.71318629183471
"1562",49.14788812,-95.13619017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1563",49.14788812,-95.04458371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1564",49.14788812,-94.95297726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565",49.14788812,-94.8613708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1566",49.14788812,-94.76976434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1567",49.14788812,-94.67815788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1568",49.14788812,-94.58655142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1569",49.14788812,-94.49494496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1570",49.14788812,-94.4033385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",49.14788812,-94.31173204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572",49.14788812,-94.22012559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573",49.14788812,-94.12851913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574",49.14788812,-94.03691267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",49.14788812,-93.94530621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576",49.14788812,-93.85369975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577",49.14788812,-93.76209329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578",49.14788812,-93.67048683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",49.14788812,-93.57888037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580",49.14788812,-93.48727392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581",49.14788812,-93.39566746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582",49.14788812,-93.304061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583",49.14788812,-93.21245454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584",49.14788812,-93.12084808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
